matchNumber,teamNumber,startPosition,autoFuel,autoFuel_timestamps,autoFeed,autoAccuracy,autoClimbLevel,autoClimbPos,crossBumpAuto,crossTrenchAuto,autoOofTime,teleFuel,teleFuel_timestamps,teleFeed,teleAccuracy,crossBumpTele,crossTrenchTele,teleOofTime,attackingTime,defendedTime,scoringLocations,feedingLocations,teleClimb,climbTime,drivetrainSpeed,driverSkill,freeClimbPenalty,matchNotes,contributedPoints
124,2056,Left,2,"[1.8, 4.6]",0,79,,,FALSE,FALSE,0,14,"[37.2, 40.8, 43.2, 50.3, 58.1, 58.1, 59.8, 61.0, 63.0, 75.2, 80.7, 93.8, 98.3, 107.6]",0,76,FALSE,TRUE,10,7,16,Hub,Mid,None,0,Medium,Good,FALSE,Fast climb,50
124,1619,Right,4,"[2.1, 2.3, 2.8, 3.3]",0,100,,,TRUE,FALSE,0,18,"[14.1, 21.5, 23.0, 29.4, 32.2, 44.9, 48.1, 59.5, 67.4, 69.7, 73.4, 73.9, 76.4, 81.7, 95.5, 98.0, 112.7, 118.2]",0,83,FALSE,FALSE,6,17,13,Hub,Trench,Level 2,7,Medium,Excellent,FALSE,Great defense evasion,43
124,118,Mid,6,"[1.6, 2.8, 3.3, 3.7, 3.7, 3.7]",0,87,,,TRUE,TRUE,0,8,"[30.3, 40.7, 42.7, 51.8, 56.1, 66.9, 91.9, 103.2]",0,86,FALSE,TRUE,8,11,29,Hub,Mid,Level 2,10,Medium,Excellent,FALSE,Fast climb,41
124,33,Mid,2,"[1.2, 2.1]",0,82,,,FALSE,TRUE,0,17,"[14.2, 35.8, 39.9, 42.5, 44.5, 48.2, 53.5, 57.3, 58.5, 59.6, 65.9, 71.9, 84.3, 89.4, 92.1, 96.1, 113.7]",0,79,FALSE,TRUE,7,7,4,Hub,Trench,Level 3,11,Fast,Excellent,FALSE,Great defense evasion,28
124,1323,Left,4,"[3.1, 3.1, 3.5, 3.6]",0,77,,,FALSE,FALSE,0,13,"[15.4, 18.6, 46.3, 58.4, 70.1, 76.3, 76.4, 86.2, 100.5, 104.5, 113.1, 119.4, 119.9]",0,71,FALSE,TRUE,5,13,27,Hub,Mid,None,0,Medium,Good,FALSE,Very consistent,44
125,4414,Left,3,"[1.4, 3.9, 4.8]",0,92,,,FALSE,TRUE,0,14,"[34.4, 38.0, 38.6, 40.3, 41.3, 42.8, 46.8, 64.8, 66.3, 75.8, 77.3, 98.8, 101.7, 112.7]",0,84,FALSE,TRUE,3,6,13,Hub,Trench,Level 2,10,Medium,Good,FALSE,Excellent pathing,25
125,4414,Left,5,"[1.4, 2.6, 3.1, 4.4, 4.8]",0,84,,,TRUE,TRUE,0,10,"[27.2, 36.7, 70.8, 72.8, 75.0, 75.0, 92.2, 105.7, 112.0, 113.0]",0,73,FALSE,FALSE,8,17,24,Hub,Mid,Level 2,5,Medium,Good,FALSE,Strong defense,31
125,1690,Left,2,"[1.4, 1.8]",0,77,,,TRUE,FALSE,0,17,"[20.2, 20.8, 28.0, 42.0, 47.7, 60.7, 70.0, 70.1, 70.4, 79.6, 88.7, 89.6, 92.6, 93.3, 99.2, 102.8, 112.0]",0,74,FALSE,FALSE,8,3,11,Hub,Trench,None,0,Medium,Excellent,FALSE,Great defense evasion,30
125,1114,Right,6,"[1.3, 1.7, 2.5, 2.7, 3.8, 4.4]",0,79,,,FALSE,FALSE,0,13,"[23.8, 27.3, 39.8, 49.7, 50.3, 54.3, 62.9, 63.3, 86.8, 88.4, 93.0, 93.7, 114.4]",0,72,FALSE,FALSE,4,10,0,Hub,Trench,None,0,Medium,Excellent,FALSE,Great shooting,29
125,33,Left,3,"[1.8, 2.4, 3.5]",0,79,,,TRUE,FALSE,0,10,"[11.6, 30.7, 37.1, 80.2, 83.6, 87.1, 88.3, 91.7, 112.6, 114.5]",0,79,FALSE,FALSE,0,18,13,Hub,Mid,Level 3,4,Medium,Excellent,FALSE,Strong defense,46
125,1619,Left,2,"[1.5, 3.8]",0,87,,,FALSE,TRUE,0,18,"[14.9, 16.5, 49.9, 57.6, 57.7, 58.1, 58.3, 62.2, 64.9, 77.6, 78.7, 79.5, 88.8, 91.4, 92.3, 105.3, 109.6, 116.9]",0,83,FALSE,TRUE,8,6,16,Hub,Trench,None,0,Fast,Good,FALSE,Excellent pathing,32
126,4414,Right,2,"[4.2, 4.4]",0,96,,,TRUE,TRUE,0,18,"[15.0, 26.1, 35.1, 40.2, 58.0, 59.9, 65.5, 70.3, 74.5, 82.2, 83.3, 91.1, 92.4, 96.3, 99.1, 100.7, 103.9, 115.7]",0,91,TRUE,TRUE,3,5,28,Hub,Mid,Level 2,4,Medium,Good,FALSE,Great shooting,36
126,118,Left,4,"[1.1, 2.9, 3.8, 4.2]",0,88,,,TRUE,FALSE,0,15,"[13.5, 17.5, 48.1, 72.0, 77.5, 80.6, 85.9, 86.6, 87.7, 87.7, 88.8, 90.5, 106.3, 110.1, 116.9]",0,71,TRUE,FALSE,1,16,19,Hub,Trench,None,0,Fast,Excellent,FALSE,Fast climb,38
126,1619,Mid,3,"[1.9, 3.4, 4.0]",0,100,,,TRUE,TRUE,0,9,"[14.5, 29.4, 29.5, 57.7, 73.8, 90.9, 92.2, 105.3, 112.5]",0,73,TRUE,FALSE,1,14,2,Hub,Trench,None,0,Fast,Excellent,FALSE,Great shooting,33
126,118,Left,3,"[1.2, 1.9, 4.2]",0,96,,,FALSE,TRUE,0,15,"[12.2, 14.7, 22.0, 25.4, 30.7, 32.6, 35.2, 43.9, 44.4, 44.5, 68.6, 104.3, 106.2, 106.5, 111.2]",0,75,FALSE,FALSE,4,19,8,Hub,Mid,Level 3,12,Fast,Good,FALSE,Strong defense,49
126,148,Right,5,"[1.6, 2.2, 3.5, 3.5, 5.0]",0,100,,,FALSE,FALSE,0,10,"[16.5, 30.3, 37.5, 47.4, 53.8, 61.9, 64.0, 87.6, 115.1, 119.7]",0,71,FALSE,TRUE,10,12,0,Hub,Trench,Level 3,11,Fast,Good,FALSE,Excellent pathing,35
126,33,Left,6,"[2.1, 2.8, 4.6, 4.8, 4.9, 4.9]",0,92,,,TRUE,FALSE,0,12,"[22.1, 29.2, 38.4, 39.1, 49.2, 54.4, 56.9, 59.8, 63.0, 80.1, 104.8, 113.9]",0,77,TRUE,FALSE,3,5,29,Hub,Trench,None,0,Medium,Good,FALSE,Great defense evasion,50
127,148,Left,6,"[1.2, 1.4, 2.0, 3.4, 3.6, 3.8]",0,92,,,FALSE,TRUE,0,14,"[11.5, 33.2, 42.8, 44.4, 44.6, 56.5, 68.6, 71.6, 71.9, 89.9, 90.8, 113.7, 115.3, 117.1]",0,84,TRUE,FALSE,9,3,16,Hub,Trench,None,0,Fast,Good,FALSE,Slow aim but accurate,40
127,33,Right,6,"[1.9, 2.9, 3.0, 3.9, 4.1, 4.8]",0,89,,,TRUE,TRUE,0,12,"[17.7, 22.2, 26.0, 29.2, 35.7, 58.2, 70.7, 81.9, 92.0, 98.6, 108.3, 108.8]",0,75,FALSE,FALSE,9,2,26,Hub,Mid,Level 3,5,Medium,Excellent,FALSE,Slow aim but accurate,35
127,604,Right,2,"[3.1, 5.0]",0,90,,,TRUE,FALSE,0,12,"[31.1, 43.6, 46.6, 52.9, 62.4, 62.8, 70.6, 76.9, 78.1, 84.6, 104.1, 104.5]",0,70,TRUE,FALSE,10,17,23,Hub,Trench,Level 3,6,Fast,Excellent,FALSE,Strong defense,47
127,118,Left,4,"[1.4, 2.1, 2.6, 3.4]",0,86,,,FALSE,TRUE,0,13,"[11.5, 13.2, 35.9, 37.7, 37.8, 38.2, 52.1, 52.2, 52.6, 65.6, 74.6, 80.2, 117.7]",0,88,FALSE,TRUE,0,5,27,Hub,Trench,None,0,Fast,Good,FALSE,Smooth cycles,26
127,1690,Right,4,"[1.0, 1.5, 1.6, 2.7]",0,76,,,FALSE,TRUE,0,16,"[14.6, 24.9, 34.8, 45.5, 46.7, 55.4, 58.5, 63.3, 74.5, 76.2, 77.3, 84.2, 87.9, 93.5, 111.5, 119.2]",0,90,TRUE,TRUE,3,13,18,Hub,Trench,Level 3,6,Medium,Good,FALSE,Excellent pathing,31
127,4414,Mid,5,"[1.2, 1.8, 2.2, 2.6, 4.2]",0,97,,,TRUE,TRUE,0,15,"[11.7, 15.1, 15.7, 19.2, 22.5, 24.0, 32.2, 40.0, 43.9, 56.7, 70.8, 86.7, 96.3, 107.5, 115.8]",0,86,FALSE,TRUE,7,8,17,Hub,Trench,Level 2,5,Fast,Excellent,FALSE,Got defended heavily,38
128,1323,Mid,2,"[3.1, 3.7]",0,85,,,TRUE,TRUE,0,13,"[15.7, 26.6, 29.0, 40.1, 42.3, 58.1, 58.8, 68.0, 72.0, 87.0, 95.7, 99.5, 117.7]",0,73,TRUE,FALSE,8,0,30,Hub,Mid,Level 2,9,Medium,Good,FALSE,Great shooting,46
128,33,Mid,2,"[2.5, 3.3]",0,93,,,FALSE,FALSE,0,8,"[12.2, 18.4, 42.7, 44.9, 56.8, 61.3, 63.5, 95.7]",0,89,FALSE,TRUE,8,14,2,Hub,Trench,Level 3,5,Fast,Excellent,FALSE,Very consistent,49
128,971,Mid,5,"[2.3, 2.4, 3.2, 3.5, 5.0]",0,94,,,FALSE,FALSE,0,11,"[30.9, 48.2, 49.6, 54.2, 63.1, 80.3, 83.8, 91.0, 103.8, 110.1, 119.7]",0,71,FALSE,TRUE,8,15,14,Hub,Trench,None,0,Fast,Good,FALSE,Fast climb,29
128,971,Right,4,"[3.0, 3.3, 3.3, 4.2]",0,95,,,TRUE,TRUE,0,10,"[12.3, 35.8, 49.1, 50.6, 71.9, 83.7, 97.7, 98.4, 99.2, 104.9]",0,70,TRUE,FALSE,0,1,15,Hub,Mid,None,0,Medium,Good,FALSE,Fast climb,28
128,4414,Mid,3,"[1.8, 2.6, 4.6]",0,77,,,TRUE,TRUE,0,8,"[19.6, 40.8, 52.4, 58.1, 65.8, 71.2, 78.2, 116.1]",0,85,TRUE,TRUE,2,13,28,Hub,Mid,Level 2,11,Fast,Excellent,FALSE,Got defended heavily,40
128,1619,Mid,3,"[1.3, 2.3, 4.5]",0,90,,,FALSE,TRUE,0,13,"[10.7, 23.8, 23.9, 35.3, 44.6, 46.5, 48.0, 54.5, 57.6, 70.6, 76.1, 88.5, 109.6]",0,73,TRUE,FALSE,4,6,9,Hub,Trench,Level 2,10,Medium,Good,FALSE,Great defense evasion,30
129,1690,Left,4,"[2.1, 3.4, 3.5, 4.5]",0,81,,,TRUE,TRUE,0,15,"[15.5, 23.5, 24.3, 24.4, 28.3, 32.6, 39.9, 69.4, 86.5, 90.0, 91.7, 95.3, 95.7, 111.1, 114.7]",0,92,FALSE,FALSE,10,17,10,Hub,Mid,None,0,Fast,Good,FALSE,Strong defense,30
129,254,Mid,5,"[2.0, 4.1, 4.2, 4.3, 5.0]",0,78,,,FALSE,FALSE,0,13,"[12.2, 13.0, 23.9, 26.2, 31.4, 41.8, 57.8, 60.3, 82.7, 93.5, 101.1, 109.4, 119.2]",0,81,TRUE,FALSE,4,20,8,Hub,Trench,Level 3,12,Medium,Good,FALSE,Missed a few shots,32
129,1619,Mid,4,"[1.7, 2.3, 3.2, 3.7]",0,84,,,TRUE,TRUE,0,8,"[37.6, 42.5, 46.8, 55.0, 74.8, 93.5, 116.7, 117.6]",0,87,FALSE,TRUE,1,11,29,Hub,Mid,None,0,Medium,Excellent,FALSE,Excellent pathing,50
129,2056,Left,5,"[1.6, 1.6, 1.8, 3.1, 3.7]",0,76,,,TRUE,FALSE,0,10,"[12.2, 31.4, 33.3, 50.5, 57.0, 74.3, 78.0, 84.0, 84.3, 99.6]",0,94,FALSE,FALSE,3,5,4,Hub,Mid,None,0,Medium,Good,FALSE,Excellent pathing,49
129,1323,Right,2,"[3.3, 4.5]",0,93,,,FALSE,TRUE,0,8,"[11.2, 53.6, 56.1, 66.6, 75.9, 95.8, 110.1, 116.7]",0,73,TRUE,FALSE,6,3,21,Hub,Mid,Level 3,4,Fast,Good,FALSE,Great shooting,40
129,1323,Mid,5,"[1.7, 2.4, 2.8, 4.2, 4.8]",0,91,,,FALSE,FALSE,0,11,"[21.4, 26.3, 35.2, 37.1, 43.5, 53.8, 83.0, 110.5, 116.8, 116.9, 118.8]",0,94,FALSE,FALSE,4,9,10,Hub,Mid,Level 2,11,Fast,Good,FALSE,Great shooting,37
130,441,Left,6,"[1.2, 1.3, 2.0, 3.5, 4.4, 4.5]",0,85,,,FALSE,TRUE,0,9,"[27.1, 33.6, 52.5, 72.4, 78.9, 79.8, 89.7, 90.3, 113.2]",0,81,TRUE,FALSE,7,13,27,Hub,Mid,Level 2,6,Fast,Good,FALSE,Very consistent,26
130,254,Mid,3,"[2.8, 3.3, 4.6]",0,95,,,FALSE,TRUE,0,10,"[27.9, 62.2, 63.3, 65.2, 70.4, 88.7, 91.9, 97.1, 99.6, 102.0]",0,87,FALSE,FALSE,5,6,6,Hub,Mid,Level 3,9,Fast,Excellent,FALSE,Got defended heavily,39
130,2056,Left,3,"[1.1, 2.6, 4.3]",0,88,,,FALSE,TRUE,0,14,"[11.8, 22.5, 36.6, 41.1, 47.7, 63.0, 65.3, 69.3, 73.6, 81.4, 86.5, 93.6, 115.7, 119.5]",0,75,TRUE,TRUE,2,10,17,Hub,Mid,None,0,Fast,Good,FALSE,Missed a few shots,40
130,118,Mid,3,"[1.7, 3.6, 4.5]",0,76,,,TRUE,FALSE,0,18,"[11.5, 23.7, 35.4, 44.4, 52.4, 54.3, 62.8, 73.9, 77.1, 77.5, 79.9, 91.1, 95.9, 96.9, 101.2, 106.3, 113.1, 118.4]",0,81,FALSE,FALSE,10,4,2,Hub,Trench,Level 3,10,Medium,Good,FALSE,Strong defense,34
130,3476,Mid,5,"[3.1, 3.7, 3.8, 4.6, 4.6]",0,95,,,FALSE,FALSE,0,14,"[16.8, 20.9, 25.6, 33.6, 34.5, 44.3, 45.9, 54.6, 55.7, 59.5, 72.5, 95.8, 107.3, 117.3]",0,86,FALSE,FALSE,0,19,10,Hub,Trench,Level 3,11,Fast,Good,FALSE,Fast climb,32
130,971,Left,2,"[2.8, 4.5]",0,92,,,TRUE,TRUE,0,18,"[19.8, 30.5, 37.5, 51.0, 52.8, 57.8, 58.0, 60.3, 60.6, 65.4, 70.6, 71.8, 72.5, 85.7, 86.2, 96.5, 103.6, 111.8]",0,90,TRUE,TRUE,5,2,24,Hub,Mid,Level 3,9,Medium,Excellent,FALSE,Very consistent,29
131,1690,Right,3,"[1.2, 1.6, 4.9]",0,79,,,FALSE,TRUE,0,9,"[11.7, 29.9, 31.7, 37.1, 44.6, 52.5, 78.7, 92.8, 105.7]",0,73,TRUE,TRUE,9,10,22,Hub,Trench,Level 3,12,Fast,Good,FALSE,Great defense evasion,43
131,604,Right,6,"[2.0, 2.8, 4.0, 4.3, 4.6, 5.0]",0,80,,,FALSE,FALSE,0,12,"[18.5, 23.0, 28.2, 30.5, 36.6, 38.3, 57.6, 62.8, 94.5, 105.3, 107.5, 109.3]",0,71,FALSE,TRUE,4,8,9,Hub,Mid,Level 3,7,Medium,Good,FALSE,Missed a few shots,45
131,1690,Mid,5,"[1.7, 2.0, 2.7, 3.1, 3.8]",0,97,,,TRUE,TRUE,0,11,"[24.5, 28.1, 30.4, 48.0, 51.7, 68.9, 80.1, 81.2, 81.6, 96.7, 115.4]",0,72,FALSE,FALSE,5,8,22,Hub,Mid,None,0,Fast,Good,FALSE,Great defense evasion,39
131,1619,Mid,2,"[1.4, 1.7]",0,95,,,FALSE,FALSE,0,17,"[11.6, 27.2, 31.5, 32.4, 39.9, 47.5, 49.3, 60.9, 61.2, 69.9, 95.2, 96.8, 98.7, 104.3, 106.3, 111.3, 113.6]",0,74,TRUE,FALSE,7,16,29,Hub,Mid,Level 2,9,Fast,Good,FALSE,Excellent pathing,47
131,604,Right,5,"[1.5, 2.2, 2.8, 3.3, 4.5]",0,82,,,FALSE,TRUE,0,10,"[30.6, 30.9, 47.2, 49.0, 61.0, 64.9, 67.5, 69.0, 71.3, 80.3]",0,84,TRUE,FALSE,1,9,14,Hub,Trench,Level 3,11,Medium,Good,FALSE,Fast climb,35
131,1619,Mid,5,"[1.0, 2.5, 2.6, 3.1, 3.3]",0,88,,,TRUE,TRUE,0,15,"[17.9, 25.6, 33.9, 40.1, 47.9, 70.4, 72.6, 74.9, 82.6, 85.4, 86.3, 94.5, 100.8, 102.0, 102.2]",0,75,TRUE,FALSE,4,15,8,Hub,Trench,Level 3,11,Medium,Good,FALSE,Strong defense,36
132,4414,Mid,5,"[3.3, 3.3, 3.3, 3.4, 4.8]",0,98,,,FALSE,FALSE,0,10,"[39.0, 43.9, 44.7, 46.1, 48.4, 52.9, 90.4, 109.0, 112.4, 115.3]",0,76,FALSE,FALSE,3,10,6,Hub,Trench,Level 3,4,Medium,Good,FALSE,Strong defense,26
132,441,Mid,4,"[2.1, 2.7, 3.3, 3.6]",0,75,,,FALSE,TRUE,0,10,"[12.8, 28.6, 34.2, 49.7, 61.5, 69.9, 71.3, 84.6, 106.1, 113.4]",0,89,FALSE,FALSE,5,17,18,Hub,Trench,None,0,Medium,Excellent,FALSE,Fast climb,37
132,971,Mid,4,"[1.7, 1.8, 3.1, 4.5]",0,80,,,TRUE,FALSE,0,17,"[10.8, 21.3, 25.1, 34.1, 39.7, 42.0, 60.3, 62.3, 66.2, 71.5, 78.5, 87.5, 90.4, 92.2, 95.2, 107.3, 119.6]",0,77,FALSE,FALSE,1,13,0,Hub,Trench,None,0,Medium,Good,FALSE,Great shooting,36
132,148,Right,6,"[1.1, 2.0, 2.1, 3.0, 3.1, 3.3]",0,83,,,FALSE,TRUE,0,9,"[19.4, 56.9, 68.7, 77.5, 87.0, 98.7, 107.0, 116.9, 116.9]",0,81,TRUE,FALSE,0,8,18,Hub,Trench,None,0,Medium,Excellent,FALSE,Slow aim but accurate,25
132,254,Mid,3,"[1.1, 4.1, 4.4]",0,78,,,FALSE,FALSE,0,18,"[17.3, 36.5, 38.5, 42.1, 55.2, 67.7, 68.9, 70.8, 71.3, 75.0, 82.0, 83.0, 83.1, 90.2, 92.9, 96.5, 111.6, 114.9]",0,87,FALSE,TRUE,9,2,29,Hub,Mid,Level 3,10,Fast,Excellent,FALSE,Slow aim but accurate,45
132,1323,Right,2,"[2.1, 2.8]",0,77,,,TRUE,TRUE,0,17,"[15.2, 16.0, 25.2, 27.3, 34.5, 53.3, 60.7, 61.3, 61.4, 68.6, 71.8, 80.6, 86.5, 89.6, 110.8, 114.0, 118.1]",0,93,TRUE,TRUE,1,14,21,Hub,Trench,None,0,Medium,Excellent,FALSE,Great shooting,43
133,1323,Left,6,"[1.0, 2.0, 2.4, 2.4, 2.9, 3.1]",0,94,,,TRUE,FALSE,0,8,"[21.6, 25.9, 41.7, 43.4, 44.0, 51.5, 69.2, 114.7]",0,82,TRUE,TRUE,6,7,1,Hub,Mid,None,0,Fast,Good,FALSE,Excellent pathing,32
133,1678,Right,2,"[1.3, 2.4]",0,83,,,TRUE,FALSE,0,17,"[15.4, 16.0, 17.2, 19.6, 20.5, 20.9, 32.6, 36.0, 40.2, 42.8, 73.7, 76.3, 81.2, 88.7, 90.7, 98.2, 114.9]",0,74,FALSE,TRUE,9,6,6,Hub,Trench,Level 2,12,Medium,Excellent,FALSE,Missed a few shots,42
133,148,Right,4,"[2.3, 2.7, 3.8, 4.5]",0,100,,,TRUE,FALSE,0,14,"[15.6, 20.2, 22.3, 26.3, 30.6, 39.7, 40.2, 40.8, 43.8, 46.3, 51.2, 70.2, 90.9, 112.5]",0,72,TRUE,FALSE,5,7,18,Hub,Mid,Level 3,9,Medium,Good,FALSE,Strong defense,26
133,118,Left,3,"[1.0, 3.4, 3.8]",0,77,,,FALSE,TRUE,0,17,"[11.8, 13.1, 44.7, 50.0, 53.8, 56.9, 75.2, 87.0, 90.6, 91.2, 96.6, 98.7, 102.3, 109.5, 117.2, 117.6, 119.3]",0,83,FALSE,TRUE,0,9,28,Hub,Mid,None,0,Fast,Excellent,FALSE,Smooth cycles,47
133,1619,Mid,3,"[1.2, 2.0, 3.1]",0,79,,,FALSE,TRUE,0,13,"[23.9, 24.8, 26.5, 29.9, 32.7, 34.2, 45.2, 47.0, 73.8, 81.9, 101.0, 111.8, 115.6]",0,93,FALSE,FALSE,9,4,28,Hub,Trench,Level 2,12,Medium,Excellent,FALSE,Fast climb,40
133,971,Right,2,"[2.1, 4.3]",0,83,,,FALSE,TRUE,0,17,"[13.2, 17.9, 25.8, 25.9, 29.3, 47.5, 57.5, 63.4, 64.2, 69.3, 70.4, 84.7, 86.2, 91.4, 92.1, 95.5, 96.7]",0,88,TRUE,TRUE,4,0,15,Hub,Mid,None,0,Medium,Excellent,FALSE,Excellent pathing,28
134,4414,Right,6,"[1.4, 1.7, 2.6, 3.2, 4.1, 4.8]",0,86,,,TRUE,FALSE,0,12,"[23.6, 41.4, 58.8, 69.2, 69.5, 78.5, 97.3, 100.9, 106.4, 109.0, 113.1, 117.0]",0,84,FALSE,TRUE,8,18,8,Hub,Trench,Level 3,12,Fast,Excellent,FALSE,Great shooting,29
134,3476,Mid,4,"[1.3, 2.1, 3.0, 3.2]",0,97,,,FALSE,TRUE,0,11,"[11.9, 17.7, 18.6, 28.9, 34.5, 55.0, 71.0, 78.5, 86.0, 95.2, 96.8]",0,91,TRUE,FALSE,0,16,7,Hub,Trench,Level 3,6,Medium,Good,FALSE,Got defended heavily,48
134,254,Mid,6,"[1.1, 1.3, 3.3, 3.8, 4.2, 4.4]",0,90,,,FALSE,TRUE,0,16,"[15.8, 26.2, 39.6, 51.3, 66.6, 70.4, 73.7, 75.9, 78.6, 81.9, 86.2, 89.8, 93.6, 95.1, 95.9, 113.6]",0,73,TRUE,FALSE,9,1,27,Hub,Trench,Level 2,10,Fast,Good,FALSE,Slow aim but accurate,39
134,1323,Left,4,"[2.5, 3.0, 4.6, 5.0]",0,91,,,FALSE,FALSE,0,17,"[11.4, 14.0, 20.0, 22.8, 22.9, 38.1, 38.3, 38.5, 54.0, 56.5, 64.7, 70.2, 90.8, 97.4, 104.8, 111.1, 115.5]",0,70,TRUE,TRUE,7,14,11,Hub,Mid,Level 2,7,Medium,Good,FALSE,Slow aim but accurate,37
134,2056,Right,6,"[2.7, 3.1, 3.4, 3.9, 3.9, 3.9]",0,100,,,TRUE,TRUE,0,18,"[16.7, 29.1, 35.9, 38.2, 41.2, 41.7, 43.2, 45.9, 52.5, 61.6, 75.9, 78.5, 85.7, 88.6, 97.5, 99.4, 100.4, 104.3]",0,70,FALSE,FALSE,7,10,7,Hub,Mid,Level 3,8,Medium,Good,FALSE,Missed a few shots,28
134,148,Right,6,"[2.6, 2.7, 3.1, 3.5, 4.4, 4.7]",0,80,,,FALSE,TRUE,0,12,"[13.5, 24.5, 30.5, 44.4, 45.8, 47.6, 71.3, 74.6, 77.5, 93.2, 112.1, 112.8]",0,70,FALSE,TRUE,9,16,29,Hub,Mid,None,0,Fast,Excellent,FALSE,Fast climb,45
135,1114,Mid,3,"[2.6, 3.8, 4.9]",0,87,,,TRUE,TRUE,0,14,"[15.3, 26.9, 27.2, 30.0, 33.7, 37.7, 38.2, 38.5, 50.8, 56.6, 72.7, 102.2, 108.4, 119.9]",0,76,TRUE,FALSE,9,18,10,Hub,Trench,None,0,Medium,Excellent,FALSE,Slow aim but accurate,45
135,4414,Right,2,"[2.9, 3.7]",0,100,,,TRUE,TRUE,0,18,"[10.3, 25.8, 32.4, 33.5, 40.6, 42.8, 45.4, 47.3, 65.7, 84.0, 89.0, 92.1, 92.6, 93.8, 99.0, 100.1, 104.2, 107.2]",0,89,TRUE,TRUE,8,2,2,Hub,Trench,Level 3,6,Medium,Excellent,FALSE,Fast climb,44
135,118,Left,3,"[1.0, 2.1, 3.8]",0,93,,,FALSE,FALSE,0,10,"[14.9, 20.6, 26.7, 30.3, 59.5, 63.4, 67.4, 97.8, 101.6, 116.5]",0,84,TRUE,TRUE,0,19,26,Hub,Mid,None,0,Medium,Excellent,FALSE,Got defended heavily,25
135,4414,Mid,2,"[2.1, 3.8]",0,91,,,FALSE,TRUE,0,16,"[14.3, 26.0, 26.8, 32.3, 32.9, 36.2, 53.5, 61.9, 62.7, 71.7, 76.7, 84.9, 89.3, 104.7, 109.7, 111.5]",0,88,TRUE,FALSE,10,3,3,Hub,Trench,Level 3,9,Medium,Good,FALSE,Great defense evasion,48
135,1619,Left,6,"[1.2, 3.6, 4.0, 4.5, 4.6, 4.7]",0,81,,,TRUE,TRUE,0,17,"[10.5, 28.2, 32.4, 35.1, 41.8, 67.0, 70.7, 73.2, 77.7, 88.0, 90.4, 102.0, 110.0, 114.3, 114.8, 115.5, 115.8]",0,86,TRUE,TRUE,3,13,2,Hub,Mid,Level 3,7,Fast,Excellent,FALSE,Excellent pathing,48
135,1690,Mid,3,"[2.4, 4.3, 4.4]",0,95,,,FALSE,TRUE,0,14,"[17.1, 18.7, 40.0, 45.0, 45.1, 45.1, 48.6, 49.1, 51.9, 71.3, 81.7, 87.5, 97.3, 103.4]",0,90,TRUE,FALSE,8,3,24,Hub,Trench,None,0,Fast,Excellent,FALSE,Great defense evasion,31
136,1114,Left,5,"[2.7, 3.7, 3.8, 4.3, 4.8]",0,88,,,TRUE,FALSE,0,9,"[16.3, 30.8, 36.3, 88.3, 105.3, 105.8, 107.6, 107.6, 118.7]",0,78,TRUE,TRUE,8,2,17,Hub,Trench,Level 2,7,Fast,Excellent,FALSE,Fast climb,27
136,971,Mid,2,"[1.7, 2.5]",0,84,,,FALSE,TRUE,0,8,"[44.8, 73.5, 79.8, 88.3, 96.5, 98.5, 98.8, 116.7]",0,92,TRUE,TRUE,1,8,13,Hub,Trench,None,0,Medium,Excellent,FALSE,Great shooting,42
136,604,Mid,5,"[2.4, 2.5, 2.6, 3.5, 4.2]",0,86,,,TRUE,FALSE,0,13,"[13.4, 13.9, 29.7, 47.7, 66.1, 81.0, 83.9, 84.1, 84.9, 93.8, 95.3, 106.2, 118.5]",0,72,TRUE,FALSE,6,14,19,Hub,Trench,Level 2,9,Fast,Good,FALSE,Fast climb,37
136,118,Mid,4,"[1.6, 1.8, 2.5, 4.1]",0,78,,,FALSE,TRUE,0,12,"[20.8, 23.1, 29.5, 49.8, 58.0, 65.9, 79.0, 79.3, 83.4, 92.9, 94.0, 94.6]",0,77,FALSE,FALSE,10,2,12,Hub,Mid,None,0,Fast,Good,FALSE,Missed a few shots,45
136,4414,Left,3,"[2.8, 3.4, 3.4]",0,87,,,FALSE,FALSE,0,18,"[13.6, 25.8, 43.8, 48.5, 52.9, 61.6, 69.1, 75.7, 82.3, 85.1, 90.0, 90.8, 94.0, 100.8, 106.1, 106.3, 110.4, 119.6]",0,76,FALSE,TRUE,2,18,24,Hub,Mid,None,0,Medium,Excellent,FALSE,Slow aim but accurate,37
136,604,Left,5,"[1.7, 3.2, 4.1, 4.4, 5.0]",0,83,,,FALSE,TRUE,0,15,"[21.7, 37.8, 49.8, 59.6, 62.2, 81.5, 91.2, 96.8, 97.6, 98.0, 103.1, 103.5, 113.0, 114.2, 119.0]",0,86,TRUE,FALSE,8,8,8,Hub,Mid,Level 3,5,Fast,Good,FALSE,Excellent pathing,28
137,441,Right,3,"[1.3, 1.5, 4.5]",0,89,,,FALSE,FALSE,0,14,"[13.6, 14.1, 20.4, 46.4, 47.1, 55.5, 62.6, 66.2, 69.3, 89.9, 93.7, 99.5, 104.1, 116.9]",0,91,FALSE,FALSE,10,5,17,Hub,Trench,Level 3,12,Fast,Good,FALSE,Strong defense,48
